symbol,name,theme,year,bars,avg_daily_amount_yi,qualifies
511620.SH,国泰瞬利货币ETF-A,七天通知存款利率,2025,243,0.1933,
511620.SH,国泰瞬利货币ETF-A,七天通知存款利率,2026,177,0.2439,
511650.SH,华夏快线货币ETF-E,七天通知存款利率,2017,235,1.6408,Y
511650.SH,华夏快线货币ETF-E,七天通知存款利率,2018,243,0.8149,Y
511650.SH,华夏快线货币ETF-E,七天通知存款利率,2019,244,0.1715,
511650.SH,华夏快线货币ETF-E,七天通知存款利率,2020,243,0.0481,
511650.SH,华夏快线货币ETF-E,七天通知存款利率,2021,243,0.0274,
511650.SH,华夏快线货币ETF-E,七天通知存款利率,2022,241,0.0182,
511650.SH,华夏快线货币ETF-E,七天通知存款利率,2023,235,0.0258,
511650.SH,华夏快线货币ETF-E,七天通知存款利率,2024,234,0.0117,
511650.SH,华夏快线货币ETF-E,七天通知存款利率,2025,241,0.0196,
511650.SH,华夏快线货币ETF-E,七天通知存款利率,2026,177,0.0517,
511660.SH,建信现金添益货币ETF-H,七天通知存款利率,2016,68,5.2548,Y
511660.SH,建信现金添益货币ETF-H,七天通知存款利率,2017,244,15.2262,Y
511660.SH,建信现金添益货币ETF-H,七天通知存款利率,2018,243,13.3325,Y
511660.SH,建信现金添益货币ETF-H,七天通知存款利率,2019,244,9.1528,Y
511660.SH,建信现金添益货币ETF-H,七天通知存款利率,2020,243,8.9107,Y
511660.SH,建信现金添益货币ETF-H,七天通知存款利率,2021,243,17.6064,Y
511660.SH,建信现金添益货币ETF-H,七天通知存款利率,2022,242,15.3656,Y
511660.SH,建信现金添益货币ETF-H,七天通知存款利率,2023,242,14.141,Y
511660.SH,建信现金添益货币ETF-H,七天通知存款利率,2024,242,10.1486,Y
511660.SH,建信现金添益货币ETF-H,七天通知存款利率,2025,243,12.2892,Y
511660.SH,建信现金添益货币ETF-H,七天通知存款利率,2026,177,8.3306,Y
511670.SH,华泰紫金天天金货币ETF-A,七天通知存款利率,2017,85,0.3794,
511670.SH,华泰紫金天天金货币ETF-A,七天通知存款利率,2018,243,2.779,Y
511670.SH,华泰紫金天天金货币ETF-A,七天通知存款利率,2019,244,0.1346,
511670.SH,华泰紫金天天金货币ETF-A,七天通知存款利率,2020,243,0.0239,
511670.SH,华泰紫金天天金货币ETF-A,七天通知存款利率,2021,242,0.0033,
511670.SH,华泰紫金天天金货币ETF-A,七天通知存款利率,2022,219,0.0013,
511670.SH,华泰紫金天天金货币ETF-A,七天通知存款利率,2023,172,0.001,
511670.SH,华泰紫金天天金货币ETF-A,七天通知存款利率,2024,195,0.002,
511670.SH,华泰紫金天天金货币ETF-A,七天通知存款利率,2025,233,0.0115,
511670.SH,华泰紫金天天金货币ETF-A,七天通知存款利率,2026,171,0.0106,
511680.SH,安信保证金货币ETF,七天通知存款利率,2016,64,2.5381,Y
511680.SH,安信保证金货币ETF,七天通知存款利率,2017,242,0.267,
511680.SH,安信保证金货币ETF,七天通知存款利率,2018,107,0.0084,
511690.SH,大成添益货币ETF-E,活期存款利率,2017,244,9.7836,Y
511690.SH,大成添益货币ETF-E,活期存款利率,2018,243,4.6228,Y
511690.SH,大成添益货币ETF-E,活期存款利率,2019,244,1.6314,Y
511690.SH,大成添益货币ETF-E,活期存款利率,2020,243,0.5985,Y
511690.SH,大成添益货币ETF-E,活期存款利率,2021,243,0.6122,Y
511690.SH,大成添益货币ETF-E,活期存款利率,2022,242,0.3627,
511690.SH,大成添益货币ETF-E,活期存款利率,2023,242,0.4407,
511690.SH,大成添益货币ETF-E,活期存款利率,2024,242,0.181,
511690.SH,大成添益货币ETF-E,活期存款利率,2025,243,0.1467,
511690.SH,大成添益货币ETF-E,活期存款利率,2026,177,0.1615,
511700.SH,平安货币ETF-E,七天通知存款利率,2017,244,0.4875,
511700.SH,平安货币ETF-E,七天通知存款利率,2018,243,0.4953,
511700.SH,平安货币ETF-E,七天通知存款利率,2019,244,0.0771,
511700.SH,平安货币ETF-E,七天通知存款利率,2020,243,0.1137,
511700.SH,平安货币ETF-E,七天通知存款利率,2021,243,0.1041,
511700.SH,平安货币ETF-E,七天通知存款利率,2022,242,0.1401,
511700.SH,平安货币ETF-E,七天通知存款利率,2023,242,0.3146,
511700.SH,平安货币ETF-E,七天通知存款利率,2024,242,0.4468,
511700.SH,平安货币ETF-E,七天通知存款利率,2025,243,0.8763,Y
511700.SH,平安货币ETF-E,七天通知存款利率,2026,177,0.8469,Y
511760.SH,德邦现金宝货币ETF-E,七天通知存款利率,2017,187,0.0081,
511770.SH,金鹰现金增益货币ETF-E,七天通知存款利率,2017,182,0.2462,
511770.SH,金鹰现金增益货币ETF-E,七天通知存款利率,2018,242,0.0379,
511770.SH,金鹰现金增益货币ETF-E,七天通知存款利率,2019,224,0.0146,
511770.SH,金鹰现金增益货币ETF-E,七天通知存款利率,2020,183,0.0019,
511770.SH,金鹰现金增益货币ETF-E,七天通知存款利率,2021,177,0.0007,
511770.SH,金鹰现金增益货币ETF-E,七天通知存款利率,2022,196,0.001,
511770.SH,金鹰现金增益货币ETF-E,七天通知存款利率,2023,154,0.001,
511770.SH,金鹰现金增益货币ETF-E,七天通知存款利率,2024,156,0.0016,
511770.SH,金鹰现金增益货币ETF-E,七天通知存款利率,2025,234,0.0181,
511770.SH,金鹰现金增益货币ETF-E,七天通知存款利率,2026,176,0.0338,
511800.SH,易方达货币ETF-E,活期存款利率,2015,244,10.8749,Y
511800.SH,易方达货币ETF-E,活期存款利率,2016,244,9.4027,Y
511800.SH,易方达货币ETF-E,活期存款利率,2017,244,0.8109,Y
511800.SH,易方达货币ETF-E,活期存款利率,2018,243,0.4157,
511800.SH,易方达货币ETF-E,活期存款利率,2019,244,0.1944,
511800.SH,易方达货币ETF-E,活期存款利率,2020,243,0.2538,
511800.SH,易方达货币ETF-E,活期存款利率,2021,243,0.2804,
511800.SH,易方达货币ETF-E,活期存款利率,2022,242,0.1141,
511800.SH,易方达货币ETF-E,活期存款利率,2023,242,0.0485,
511800.SH,易方达货币ETF-E,活期存款利率,2024,242,0.0382,
511800.SH,易方达货币ETF-E,活期存款利率,2025,243,0.0507,
511800.SH,易方达货币ETF-E,活期存款利率,2026,177,0.0643,
511810.SH,南方理财金货币ETF-H,七天通知存款利率,2015,244,16.4548,Y
511810.SH,南方理财金货币ETF-H,七天通知存款利率,2016,244,32.9879,Y
511810.SH,南方理财金货币ETF-H,七天通知存款利率,2017,244,16.7377,Y
511810.SH,南方理财金货币ETF-H,七天通知存款利率,2018,243,9.9555,Y
511810.SH,南方理财金货币ETF-H,七天通知存款利率,2019,244,8.5965,Y
511810.SH,南方理财金货币ETF-H,七天通知存款利率,2020,243,1.5404,Y
511810.SH,南方理财金货币ETF-H,七天通知存款利率,2021,243,1.3292,Y
511810.SH,南方理财金货币ETF-H,七天通知存款利率,2022,242,0.6817,Y
511810.SH,南方理财金货币ETF-H,七天通知存款利率,2023,242,0.3078,
511810.SH,南方理财金货币ETF-H,七天通知存款利率,2024,242,0.207,
511810.SH,南方理财金货币ETF-H,七天通知存款利率,2025,243,0.1625,
511810.SH,南方理财金货币ETF-H,七天通知存款利率,2026,177,0.1169,
511820.SH,鹏华添利货币ETF-B,活期存款利率,2016,214,13.2495,Y
511820.SH,鹏华添利货币ETF-B,活期存款利率,2017,244,4.7479,Y
511820.SH,鹏华添利货币ETF-B,活期存款利率,2018,243,3.3533,Y
511820.SH,鹏华添利货币ETF-B,活期存款利率,2019,244,0.0339,
511820.SH,鹏华添利货币ETF-B,活期存款利率,2020,242,0.0086,
511820.SH,鹏华添利货币ETF-B,活期存款利率,2021,231,0.0063,
511820.SH,鹏华添利货币ETF-B,活期存款利率,2022,207,0.0038,
511820.SH,鹏华添利货币ETF-B,活期存款利率,2023,216,0.0083,
511820.SH,鹏华添利货币ETF-B,活期存款利率,2024,180,0.002,
511820.SH,鹏华添利货币ETF-B,活期存款利率,2025,231,0.0171,
511820.SH,鹏华添利货币ETF-B,活期存款利率,2026,172,0.0211,
511830.SH,华泰柏瑞货币ETF-A,活期存款利率,2015,102,3.0777,Y
511830.SH,华泰柏瑞货币ETF-A,活期存款利率,2016,244,1.7861,Y
511830.SH,华泰柏瑞货币ETF-A,活期存款利率,2017,244,0.6734,Y
511830.SH,华泰柏瑞货币ETF-A,活期存款利率,2018,243,0.2959,
511830.SH,华泰柏瑞货币ETF-A,活期存款利率,2019,244,0.0318,
511830.SH,华泰柏瑞货币ETF-A,活期存款利率,2020,243,0.0128,
511830.SH,华泰柏瑞货币ETF-A,活期存款利率,2021,241,0.0228,
511830.SH,华泰柏瑞货币ETF-A,活期存款利率,2022,238,0.0031,
511830.SH,华泰柏瑞货币ETF-A,活期存款利率,2023,237,0.0044,
511830.SH,华泰柏瑞货币ETF-A,活期存款利率,2024,230,0.0025,
511830.SH,华泰柏瑞货币ETF-A,活期存款利率,2025,241,0.0129,
511830.SH,华泰柏瑞货币ETF-A,活期存款利率,2026,174,0.0079,
511850.SH,招商财富宝货币ETF-E,活期存款利率,2016,113,1.6869,Y
511850.SH,招商财富宝货币ETF-E,活期存款利率,2017,244,1.0141,Y
511850.SH,招商财富宝货币ETF-E,活期存款利率,2018,243,1.8274,Y
511850.SH,招商财富宝货币ETF-E,活期存款利率,2019,244,1.6488,Y
511850.SH,招商财富宝货币ETF-E,活期存款利率,2020,243,0.4923,
511850.SH,招商财富宝货币ETF-E,活期存款利率,2021,243,8.973,Y
511850.SH,招商财富宝货币ETF-E,活期存款利率,2022,242,24.0255,Y
511850.SH,招商财富宝货币ETF-E,活期存款利率,2023,242,12.0521,Y
511850.SH,招商财富宝货币ETF-E,活期存款利率,2024,242,3.1125,Y
511850.SH,招商财富宝货币ETF-E,活期存款利率,2025,243,1.9481,Y
511850.SH,招商财富宝货币ETF-E,活期存款利率,2026,177,1.05,Y
511860.SH,博时保证金实时货币ETF-A,七天通知存款利率,2015,244,2.1106,Y
511860.SH,博时保证金实时货币ETF-A,七天通知存款利率,2016,244,16.812,Y
511860.SH,博时保证金实时货币ETF-A,七天通知存款利率,2017,244,1.0256,Y
511860.SH,博时保证金实时货币ETF-A,七天通知存款利率,2018,243,0.2024,
511860.SH,博时保证金实时货币ETF-A,七天通知存款利率,2019,244,0.0527,
511860.SH,博时保证金实时货币ETF-A,七天通知存款利率,2020,243,0.027,
511860.SH,博时保证金实时货币ETF-A,七天通知存款利率,2021,243,0.1684,
511860.SH,博时保证金实时货币ETF-A,七天通知存款利率,2022,242,0.0747,
511860.SH,博时保证金实时货币ETF-A,七天通知存款利率,2023,237,0.0273,
511860.SH,博时保证金实时货币ETF-A,七天通知存款利率,2024,242,0.0304,
511860.SH,博时保证金实时货币ETF-A,七天通知存款利率,2025,243,0.0275,
511860.SH,博时保证金实时货币ETF-A,七天通知存款利率,2026,177,0.0471,
511880.SH,银华货币ETF-A,活期存款利率,2013,171,0.7413,Y
511880.SH,银华货币ETF-A,活期存款利率,2014,245,22.6243,Y
511880.SH,银华货币ETF-A,活期存款利率,2015,244,50.0119,Y
511880.SH,银华货币ETF-A,活期存款利率,2016,244,73.225,Y
511880.SH,银华货币ETF-A,活期存款利率,2017,244,87.2814,Y
511880.SH,银华货币ETF-A,活期存款利率,2018,243,84.1112,Y
511880.SH,银华货币ETF-A,活期存款利率,2019,244,63.2349,Y
511880.SH,银华货币ETF-A,活期存款利率,2020,243,96.2084,Y
511880.SH,银华货币ETF-A,活期存款利率,2021,243,135.7114,Y
511880.SH,银华货币ETF-A,活期存款利率,2022,242,129.1706,Y
511880.SH,银华货币ETF-A,活期存款利率,2023,242,136.3566,Y
511880.SH,银华货币ETF-A,活期存款利率,2024,242,115.1178,Y
511880.SH,银华货币ETF-A,活期存款利率,2025,243,141.1109,Y
511880.SH,银华货币ETF-A,活期存款利率,2026,177,174.1704,Y
511890.SH,景顺长城货币ETF,七天通知存款税后利率,2015,102,2.6928,Y
511890.SH,景顺长城货币ETF,七天通知存款税后利率,2016,244,0.9125,Y
511890.SH,景顺长城货币ETF,七天通知存款税后利率,2017,231,0.0738,
511900.SH,富国收益宝货币ETF-H,活期存款利率,2016,244,24.7102,Y
511900.SH,富国收益宝货币ETF-H,活期存款利率,2017,244,8.2249,Y
511900.SH,富国收益宝货币ETF-H,活期存款利率,2018,243,1.8269,Y
511900.SH,富国收益宝货币ETF-H,活期存款利率,2019,244,0.3049,
511900.SH,富国收益宝货币ETF-H,活期存款利率,2020,243,0.0992,
511900.SH,富国收益宝货币ETF-H,活期存款利率,2021,243,0.0506,
511900.SH,富国收益宝货币ETF-H,活期存款利率,2022,242,0.9148,Y
511900.SH,富国收益宝货币ETF-H,活期存款利率,2023,242,1.2198,Y
511900.SH,富国收益宝货币ETF-H,活期存款利率,2024,242,0.4437,
511900.SH,富国收益宝货币ETF-H,活期存款利率,2025,243,0.3144,
511900.SH,富国收益宝货币ETF-H,活期存款利率,2026,177,0.1154,
511910.SH,融通易支付货币ETF-E,活期存款利率,2016,123,4.2614,Y
511910.SH,融通易支付货币ETF-E,活期存款利率,2017,244,0.6926,Y
511910.SH,融通易支付货币ETF-E,活期存款利率,2018,243,0.072,
511910.SH,融通易支付货币ETF-E,活期存款利率,2019,217,0.0039,
511910.SH,融通易支付货币ETF-E,活期存款利率,2020,199,0.0016,
511910.SH,融通易支付货币ETF-E,活期存款利率,2021,162,0.0021,
511910.SH,融通易支付货币ETF-E,活期存款利率,2022,109,0.0012,
511910.SH,融通易支付货币ETF-E,活期存款利率,2023,114,0.0007,
511910.SH,融通易支付货币ETF-E,活期存款利率,2024,117,0.0036,
511910.SH,融通易支付货币ETF-E,活期存款利率,2025,231,0.0146,
511910.SH,融通易支付货币ETF-E,活期存款利率,2026,173,0.0103,
511920.SH,广发货币ETF-E,活期存款利率,2016,189,0.4507,
511920.SH,广发货币ETF-E,活期存款利率,2017,243,0.0174,
511920.SH,广发货币ETF-E,活期存款利率,2018,237,0.0029,
511920.SH,广发货币ETF-E,活期存款利率,2019,220,0.0053,
511920.SH,广发货币ETF-E,活期存款利率,2020,219,0.0018,
511920.SH,广发货币ETF-E,活期存款利率,2021,241,0.0043,
511920.SH,广发货币ETF-E,活期存款利率,2022,231,0.003,
511920.SH,广发货币ETF-E,活期存款利率,2023,220,0.0027,
511920.SH,广发货币ETF-E,活期存款利率,2024,218,0.002,
511920.SH,广发货币ETF-E,活期存款利率,2025,239,0.014,
511920.SH,广发货币ETF-E,活期存款利率,2026,175,0.0083,
511930.SH,国联日日盈货币ETF-A,七天通知存款利率,2016,244,2.2143,Y
511930.SH,国联日日盈货币ETF-A,七天通知存款利率,2017,233,0.2136,
511930.SH,国联日日盈货币ETF-A,七天通知存款利率,2018,171,0.0024,
511930.SH,国联日日盈货币ETF-A,七天通知存款利率,2019,181,0.0027,
511930.SH,国联日日盈货币ETF-A,七天通知存款利率,2020,162,0.0021,
511930.SH,国联日日盈货币ETF-A,七天通知存款利率,2021,177,0.0012,
511930.SH,国联日日盈货币ETF-A,七天通知存款利率,2022,140,0.0006,
511930.SH,国联日日盈货币ETF-A,七天通知存款利率,2023,154,0.0011,
511930.SH,国联日日盈货币ETF-A,七天通知存款利率,2024,189,0.0019,
511930.SH,国联日日盈货币ETF-A,七天通知存款利率,2025,238,0.0105,
511930.SH,国联日日盈货币ETF-A,七天通知存款利率,2026,172,0.0101,
511950.SH,广发添利货币ETF-A,活期存款利率,2017,195,0.01,
511950.SH,广发添利货币ETF-A,活期存款利率,2018,103,0.0006,
511950.SH,广发添利货币ETF-A,活期存款利率,2019,86,0.0005,
511950.SH,广发添利货币ETF-A,活期存款利率,2020,115,0.0008,
511950.SH,广发添利货币ETF-A,活期存款利率,2021,189,0.0006,
511950.SH,广发添利货币ETF-A,活期存款利率,2022,164,0.0008,
511950.SH,广发添利货币ETF-A,活期存款利率,2023,177,0.0009,
511950.SH,广发添利货币ETF-A,活期存款利率,2024,157,0.0012,
511950.SH,广发添利货币ETF-A,活期存款利率,2025,232,0.0141,
511950.SH,广发添利货币ETF-A,活期存款利率,2026,174,0.0142,
511960.SH,嘉实快线货币ETF-H,活期存款利率,2016,239,4.0699,Y
511960.SH,嘉实快线货币ETF-H,活期存款利率,2017,244,0.1364,
511960.SH,嘉实快线货币ETF-H,活期存款利率,2018,238,0.0254,
511960.SH,嘉实快线货币ETF-H,活期存款利率,2019,219,0.0147,
511960.SH,嘉实快线货币ETF-H,活期存款利率,2020,192,0.0022,
511960.SH,嘉实快线货币ETF-H,活期存款利率,2021,191,0.0012,
511960.SH,嘉实快线货币ETF-H,活期存款利率,2022,172,0.0012,
511960.SH,嘉实快线货币ETF-H,活期存款利率,2023,172,0.0018,
511960.SH,嘉实快线货币ETF-H,活期存款利率,2024,174,0.0054,
511960.SH,嘉实快线货币ETF-H,活期存款利率,2025,223,0.0209,
511960.SH,嘉实快线货币ETF-H,活期存款利率,2026,174,0.0316,
511970.SH,国寿安保货币ETF-E,7天通知存款利率,2016,113,2.1527,Y
511970.SH,国寿安保货币ETF-E,7天通知存款利率,2017,243,0.6834,Y
511970.SH,国寿安保货币ETF-E,7天通知存款利率,2018,218,0.1227,
511970.SH,国寿安保货币ETF-E,7天通知存款利率,2019,153,0.0087,
511970.SH,国寿安保货币ETF-E,7天通知存款利率,2020,107,0.0005,
