symbol,year,bars,avg_daily_amount_yi,total_amount_yi
159913.SZ,2019,238,0.0013,0.31
159913.SZ,2020,241,0.0071,1.7
159913.SZ,2021,239,0.006,1.44
159913.SZ,2022,239,0.0021,0.49
159913.SZ,2023,233,0.0197,4.6
159913.SZ,2024,228,0.0018,0.4
159913.SZ,2025,238,0.0011,0.27
159913.SZ,2026,177,0.0063,1.12
159915.SZ,2011,16,0.5782,9.25
159915.SZ,2012,243,0.4389,106.66
159915.SZ,2013,238,1.2739,303.19
159915.SZ,2014,245,2.2179,543.38
159915.SZ,2015,244,10.8287,2642.19
159915.SZ,2016,244,6.4323,1569.49
159915.SZ,2017,244,2.1563,526.14
159915.SZ,2018,243,8.7758,2132.51
159915.SZ,2019,244,9.1136,2223.71
159915.SZ,2020,243,9.0762,2205.53
159915.SZ,2021,242,6.6468,1608.53
159915.SZ,2022,242,10.8058,2615.01
159915.SZ,2023,242,14.1369,3421.14
159915.SZ,2024,242,32.5582,7879.1
159915.SZ,2025,243,34.4994,8383.34
159915.SZ,2026,177,57.5289,10182.61
510290.SH,2011,39,0.066,2.58
510290.SH,2012,241,0.004,0.97
510290.SH,2013,235,0.0125,2.93
510290.SH,2014,245,0.0337,8.26
510290.SH,2015,244,0.6244,152.36
510290.SH,2016,244,0.0097,2.36
510290.SH,2017,243,0.0082,2.0
510290.SH,2018,243,0.0023,0.55
510290.SH,2019,243,0.0083,2.01
510290.SH,2020,243,0.0128,3.11
510290.SH,2021,243,0.0035,0.84
510290.SH,2022,242,0.002,0.49
510290.SH,2023,242,0.0061,1.48
510290.SH,2024,242,0.0131,3.16
510290.SH,2025,243,0.0156,3.8
510290.SH,2026,177,0.0263,4.66
159912.SZ,2011,27,0.1108,2.99
159912.SZ,2012,243,0.0582,14.14
159912.SZ,2013,238,0.0065,1.55
159912.SZ,2014,245,0.0072,1.76
159912.SZ,2015,244,0.0274,6.67
159912.SZ,2016,243,0.0012,0.29
159912.SZ,2017,244,0.0012,0.3
159912.SZ,2018,242,0.0017,0.41
159912.SZ,2019,244,0.0072,1.75
159912.SZ,2020,243,0.0116,2.83
159912.SZ,2021,243,0.0049,1.2
159912.SZ,2022,242,0.0019,0.46
159912.SZ,2023,242,0.008,1.94
159912.SZ,2024,242,0.0285,6.9
159912.SZ,2025,243,0.0275,6.68
159912.SZ,2026,177,0.0216,3.82
159916.SZ,2011,50,0.062,3.1
159916.SZ,2012,205,0.009,1.84
159916.SZ,2013,213,0.0105,2.23
159916.SZ,2014,198,0.0011,0.22
159916.SZ,2015,231,0.0018,0.41
159916.SZ,2016,221,0.0008,0.18
159916.SZ,2017,232,0.0004,0.1
159916.SZ,2018,243,0.0044,1.08
159916.SZ,2019,244,0.005,1.22
159916.SZ,2020,243,0.0099,2.4
159916.SZ,2021,242,0.002,0.49
159916.SZ,2022,240,0.0201,4.83
159916.SZ,2023,241,0.1463,35.26
159916.SZ,2024,242,0.0059,1.44
159916.SZ,2025,242,0.0028,0.68
159916.SZ,2026,177,0.0349,6.17
159910.SZ,2011,64,0.0436,2.79
159910.SZ,2012,240,0.0067,1.6
159910.SZ,2013,226,0.0026,0.6
159910.SZ,2014,231,0.0047,1.08
159910.SZ,2015,240,0.0611,14.67
159910.SZ,2016,211,0.0011,0.23
159910.SZ,2017,236,0.0005,0.12
159910.SZ,2018,243,0.0065,1.59
159910.SZ,2019,244,0.016,3.9
159910.SZ,2020,243,0.0264,6.41
159910.SZ,2021,243,0.0033,0.79
159910.SZ,2022,242,0.0013,0.31
159910.SZ,2023,242,0.0658,15.91
159910.SZ,2024,242,0.0182,4.41
159910.SZ,2025,243,0.0106,2.58
159910.SZ,2026,177,0.0275,4.87
159909.SZ,2011,81,0.015,1.22
159909.SZ,2012,241,0.0072,1.74
159909.SZ,2013,238,0.021,5.0
159909.SZ,2014,241,0.0034,0.81
159909.SZ,2015,242,0.1059,25.63
159909.SZ,2016,222,0.0003,0.06
159909.SZ,2017,220,0.0003,0.07
159909.SZ,2018,238,0.0012,0.29
159909.SZ,2019,243,0.0272,6.62
159909.SZ,2020,243,0.0225,5.46
159909.SZ,2021,243,0.0061,1.49
159909.SZ,2022,242,0.006,1.44
159909.SZ,2023,242,0.0343,8.31
159909.SZ,2024,242,0.0274,6.64
159909.SZ,2025,243,0.0503,12.22
159909.SZ,2026,177,0.0793,14.03
510270.SH,2011,91,0.031,2.82
510270.SH,2012,242,0.0083,2.01
510270.SH,2013,237,0.0031,0.73
510270.SH,2014,240,0.0063,1.52
510270.SH,2015,244,0.0243,5.92
510270.SH,2016,244,0.0012,0.28
510270.SH,2017,241,0.0007,0.16
510270.SH,2018,235,0.0005,0.11
510270.SH,2019,242,0.0011,0.28
510270.SH,2020,241,0.0023,0.56
510270.SH,2021,243,0.002,0.5
510270.SH,2022,239,0.0028,0.67
510270.SH,2023,242,0.0085,2.06
510270.SH,2024,242,0.0171,4.13
510270.SH,2025,243,0.0083,2.02
510270.SH,2026,177,0.0321,5.67
159907.SZ,2011,97,0.0739,7.17
159907.SZ,2012,243,0.0276,6.71
159907.SZ,2013,238,0.0152,3.63
159907.SZ,2014,245,0.0419,10.27
159907.SZ,2015,244,0.3624,88.42
159907.SZ,2016,244,0.0075,1.82
159907.SZ,2017,244,0.0076,1.85
159907.SZ,2018,243,0.0024,0.59
159907.SZ,2019,244,0.0036,0.89
159907.SZ,2020,243,0.0041,1.01
159907.SZ,2021,243,0.0017,0.41
159907.SZ,2022,238,0.0012,0.28
159907.SZ,2023,238,0.1295,30.81
159907.SZ,2024,242,0.1508,36.48
159907.SZ,2025,243,0.1165,28.3
159907.SZ,2026,177,0.1061,18.77
510230.SH,2011,153,0.119,18.2
510230.SH,2012,243,0.0689,16.75
510230.SH,2013,238,0.3074,73.17
510230.SH,2014,245,1.6402,401.86
510230.SH,2015,244,4.9995,1219.87
510230.SH,2016,244,0.0274,6.69
510230.SH,2017,244,0.0285,6.96
510230.SH,2018,243,0.1684,40.93
510230.SH,2019,244,0.2765,67.47
510230.SH,2020,242,0.5168,125.07
510230.SH,2021,243,0.6841,166.23
510230.SH,2022,242,0.527,127.54
510230.SH,2023,242,0.5539,134.05
510230.SH,2024,242,0.446,107.93
510230.SH,2025,243,0.5384,130.83
510230.SH,2026,177,0.829,146.73
510210.SH,2011,191,0.0186,3.56
510210.SH,2012,239,0.0034,0.81
510210.SH,2013,229,0.0025,0.56
510210.SH,2014,230,0.0063,1.44
510210.SH,2015,244,0.1003,24.47
510210.SH,2016,239,0.0006,0.14
510210.SH,2017,231,0.0006,0.14
510210.SH,2018,240,0.0007,0.17
510210.SH,2019,244,0.0789,19.25
510210.SH,2020,243,0.1901,46.19
510210.SH,2021,242,0.28,67.75
510210.SH,2022,242,0.747,180.77
510210.SH,2023,242,1.8656,451.49
510210.SH,2024,242,4.0323,975.83
510210.SH,2025,243,2.9937,727.48
510210.SH,2026,177,7.7834,1377.67
159906.SZ,2011,213,0.0306,6.53
159906.SZ,2012,240,0.005,1.19
159906.SZ,2013,232,0.0049,1.15
159906.SZ,2014,236,0.0041,0.97
159906.SZ,2015,243,0.0128,3.1
159906.SZ,2016,240,0.0006,0.14
159906.SZ,2017,241,0.0005,0.13
159906.SZ,2018,227,0.0007,0.16
159906.SZ,2019,244,0.0023,0.56
159906.SZ,2020,243,0.0414,10.05
159906.SZ,2021,243,0.0483,11.74
159906.SZ,2022,242,0.0365,8.83
159906.SZ,2023,242,0.0392,9.49
159906.SZ,2024,242,0.0361,8.73
159906.SZ,2025,243,0.0393,9.54
159906.SZ,2026,177,0.1438,25.45
510150.SH,2011,211,0.0333,7.03
510150.SH,2012,243,0.0129,3.12
510150.SH,2013,237,0.0104,2.46
510150.SH,2014,242,0.0063,1.53
510150.SH,2015,244,0.076,18.54
510150.SH,2016,241,0.001,0.24
510150.SH,2017,238,0.0006,0.14
510150.SH,2018,243,0.0212,5.15
510150.SH,2019,244,0.0425,10.36
510150.SH,2020,243,0.1425,34.62
510150.SH,2021,242,0.2246,54.36
510150.SH,2022,242,0.2887,69.87
510150.SH,2023,242,0.4171,100.93
510150.SH,2024,242,0.5842,141.39
510150.SH,2025,243,0.6699,162.77
510150.SH,2026,177,0.4206,74.45
510170.SH,2011,229,1.0694,244.9
510170.SH,2012,243,0.3295,80.07
510170.SH,2013,238,0.129,30.7
510170.SH,2014,245,0.1122,27.48
510170.SH,2015,241,0.8918,214.91
510170.SH,2016,241,0.0012,0.29
510170.SH,2017,237,0.0009,0.2
510170.SH,2018,222,0.0004,0.08
510170.SH,2019,240,0.005,1.19
510170.SH,2020,242,0.0065,1.56
510170.SH,2021,243,0.1027,24.96
510170.SH,2022,241,0.0707,17.04
510170.SH,2023,242,0.0229,5.55
510170.SH,2024,242,0.0476,11.51
510170.SH,2025,243,0.0511,12.42
510170.SH,2026,177,0.2593,45.89
510190.SH,2011,239,0.0604,14.43
510190.SH,2012,240,0.0067,1.61
510190.SH,2013,232,0.0033,0.76
510190.SH,2014,234,0.0093,2.17
510190.SH,2015,244,0.1441,35.15
510190.SH,2016,234,0.0008,0.19
510190.SH,2017,236,0.0007,0.17
510190.SH,2018,240,0.0018,0.44
510190.SH,2019,244,0.0054,1.33
510190.SH,2020,243,0.0071,1.73
510190.SH,2021,243,0.0044,1.08
510190.SH,2022,241,0.0015,0.35
510190.SH,2023,236,0.0164,3.86
510190.SH,2024,242,0.062,15.0
510190.SH,2025,243,0.04,9.71
510190.SH,2026,177,0.0196,3.46
159905.SZ,2011,239,0.0388,9.28
159905.SZ,2012,243,0.0104,2.54
159905.SZ,2013,237,0.0197,4.67
159905.SZ,2014,245,0.0515,12.62
159905.SZ,2015,244,0.245,59.78
159905.SZ,2016,244,0.0487,11.88
159905.SZ,2017,244,0.0526,12.84
159905.SZ,2018,243,0.0636,15.45
159905.SZ,2019,244,0.2908,70.95
159905.SZ,2020,243,0.5617,136.5
159905.SZ,2021,243,0.5201,126.37
159905.SZ,2022,242,0.7594,183.79
159905.SZ,2023,242,0.49,118.58
159905.SZ,2024,242,0.5612,135.82
159905.SZ,2025,243,0.5028,122.18
159905.SZ,2026,177,0.4537,80.31
510160.SH,2010,45,0.2178,9.8
510160.SH,2011,244,0.0299,7.29
510160.SH,2012,243,0.0064,1.56
510160.SH,2013,238,0.0267,6.36
510160.SH,2014,245,0.0315,7.71
510160.SH,2015,244,0.201,49.05
510160.SH,2016,244,0.0113,2.75
510160.SH,2017,244,0.0891,21.73
510160.SH,2018,243,0.0066,1.61
510160.SH,2019,244,0.0033,0.81
510160.SH,2020,243,0.0084,2.05
510160.SH,2021,243,0.0035,0.86
510160.SH,2022,242,0.0047,1.14
510160.SH,2023,242,0.0102,2.46
510160.SH,2024,242,0.0157,3.81
510160.SH,2025,243,0.0092,2.23
510160.SH,2026,177,0.0064,1.13
510090.SH,2010,97,0.1467,14.23
510090.SH,2011,243,0.0109,2.66
510090.SH,2012,214,0.0013,0.28
510090.SH,2013,208,0.0013,0.26
510090.SH,2014,214,0.0008,0.17
510090.SH,2015,233,0.0046,1.06
510090.SH,2016,216,0.0002,0.04
510090.SH,2017,194,0.0002,0.05
510090.SH,2018,224,0.0002,0.05
510090.SH,2019,227,0.0003,0.07
510090.SH,2020,236,0.0008,0.2
510090.SH,2021,239,0.001,0.25
510090.SH,2022,217,0.0005,0.1
510090.SH,2023,225,0.0007,0.16
510090.SH,2024,228,0.0011,0.25
510090.SH,2025,242,0.002,0.5
510090.SH,2026,177,0.0029,0.5
510030.SH,2010,145,0.1679,24.34
510030.SH,2011,244,0.1111,27.11
510030.SH,2012,243,0.0519,12.61
510030.SH,2013,238,0.1486,35.37
510030.SH,2014,245,0.384,94.08
510030.SH,2015,244,0.6028,147.08
510030.SH,2016,243,0.0022,0.54
510030.SH,2017,236,0.0011,0.27
510030.SH,2018,243,0.0022,0.52
510030.SH,2019,244,0.0041,1.01
510030.SH,2020,243,0.0071,1.73
510030.SH,2021,242,0.0092,2.23
510030.SH,2022,242,0.0119,2.89
510030.SH,2023,242,0.0156,3.78
510030.SH,2024,242,0.0302,7.31
510030.SH,2025,243,0.0461,11.21
510030.SH,2026,177,0.0518,9.17
510130.SH,2010,130,0.8389,109.05
510130.SH,2011,244,0.1632,39.82
510130.SH,2012,243,0.0164,3.99
510130.SH,2013,238,0.0401,9.54
510130.SH,2014,245,0.0196,4.81
510130.SH,2015,244,0.6139,149.78
510130.SH,2016,229,0.0025,0.56
510130.SH,2017,218,0.0023,0.51
510130.SH,2018,200,0.0013,0.25
510130.SH,2019,221,0.0009,0.19
510130.SH,2020,234,0.0055,1.28
510130.SH,2021,241,0.004,0.97
510130.SH,2022,220,0.0021,0.47
510130.SH,2023,241,0.0072,1.72
510130.SH,2024,239,0.0157,3.74
510130.SH,2025,243,0.0137,3.33
510130.SH,2026,177,0.0236,4.17
510020.SH,2010,193,0.1718,33.16
510020.SH,2011,244,0.0531,12.95
510020.SH,2012,241,0.0335,8.08
510020.SH,2013,238,0.0144,3.43
510020.SH,2014,245,0.009,2.2
510020.SH,2015,244,0.1829,44.63
510020.SH,2016,244,0.0011,0.28
510020.SH,2017,243,0.0032,0.79
510020.SH,2018,240,0.001,0.25
510020.SH,2019,241,0.0054,1.31
510020.SH,2020,242,0.0037,0.9
510020.SH,2021,243,0.0029,0.7
510020.SH,2022,242,0.0081,1.97
510020.SH,2023,242,0.0354,8.58
510020.SH,2024,242,0.0353,8.55
510020.SH,2025,243,0.0254,6.17
510020.SH,2026,177,0.0307,5.44
159903.SZ,2010,221,0.5759,127.28
159903.SZ,2011,244,0.2496,60.9
159903.SZ,2012,243,0.224,54.44
159903.SZ,2013,238,0.2417,57.52
159903.SZ,2014,245,0.3076,75.37
159903.SZ,2015,244,0.3288,80.23
159903.SZ,2016,244,0.0204,4.98
159903.SZ,2017,244,0.0099,2.41
159903.SZ,2018,243,0.0106,2.57
159903.SZ,2019,244,0.018,4.39
159903.SZ,2020,243,0.0248,6.04
159903.SZ,2021,243,0.0155,3.76
159903.SZ,2022,242,0.0091,2.21
159903.SZ,2023,242,0.0557,13.48
159903.SZ,2024,242,0.2155,52.16
159903.SZ,2025,243,0.2659,64.6
159903.SZ,2026,177,0.5024,88.92
162711.SZ,2010,238,0.0932,22.17
162711.SZ,2011,244,0.0118,2.88
162711.SZ,2012,243,0.0029,0.71
162711.SZ,2013,214,0.0023,0.5
162711.SZ,2014,242,0.004,0.96
162711.SZ,2015,244,0.0067,1.64
162711.SZ,2016,242,0.0007,0.18
162711.SZ,2017,243,0.0005,0.11
162711.SZ,2018,238,0.0003,0.08
162711.SZ,2019,243,0.0012,0.28
162711.SZ,2020,242,0.0013,0.31
162711.SZ,2021,243,0.0008,0.19
162711.SZ,2022,238,0.0003,0.08
162711.SZ,2023,225,0.0002,0.05
162711.SZ,2024,232,0.0015,0.34
162711.SZ,2025,242,0.001,0.24
162711.SZ,2026,177,0.001,0.18
160119.SZ,2009,37,0.3093,11.44
160119.SZ,2010,242,0.0754,18.25
160119.SZ,2011,244,0.0142,3.47
160119.SZ,2012,243,0.0049,1.19
160119.SZ,2013,238,0.0035,0.83
160119.SZ,2014,242,0.0064,1.55
160119.SZ,2015,244,0.0197,4.8
160119.SZ,2016,244,0.0048,1.17
160119.SZ,2017,244,0.0037,0.89
160119.SZ,2018,243,0.0052,1.27
160119.SZ,2019,244,0.0236,5.76
160119.SZ,2020,242,0.0214,5.17
160119.SZ,2021,243,0.0118,2.86
160119.SZ,2022,242,0.0078,1.9
160119.SZ,2023,242,0.0042,1.03
160119.SZ,2024,242,0.0076,1.83
160119.SZ,2025,243,0.0071,1.73
160119.SZ,2026,177,0.0087,1.55
510010.SH,2009,13,0.5518,7.17
510010.SH,2010,242,0.0399,9.67
510010.SH,2011,244,0.018,4.39
510010.SH,2012,243,0.0252,6.12
510010.SH,2013,238,0.0424,10.1
510010.SH,2014,245,0.1243,30.46
510010.SH,2015,244,1.1419,278.63
510010.SH,2016,244,0.0031,0.75
510010.SH,2017,243,0.0011,0.27
510010.SH,2018,241,0.0008,0.2
510010.SH,2019,242,0.0015,0.36
510010.SH,2020,243,0.0013,0.32
510010.SH,2021,242,0.0009,0.21
510010.SH,2022,242,0.0004,0.1
510010.SH,2023,234,0.0004,0.1
510010.SH,2024,237,0.0051,1.21
510010.SH,2025,243,0.0019,0.47
510010.SH,2026,177,0.0027,0.48
510060.SH,2009,48,1.9584,94.0
510060.SH,2010,242,0.3515,85.05
510060.SH,2011,244,0.0555,13.53
510060.SH,2012,243,0.0166,4.02
510060.SH,2013,238,0.0138,3.27
510060.SH,2014,245,0.2666,65.31
510060.SH,2015,244,0.8161,199.13
510060.SH,2016,244,0.0218,5.31
510060.SH,2017,244,0.0107,2.61
510060.SH,2018,243,0.0082,1.99
510060.SH,2019,244,0.0036,0.87
510060.SH,2020,243,0.0049,1.18
510060.SH,2021,243,0.0031,0.76
510060.SH,2022,242,0.0043,1.04
510060.SH,2023,242,0.0242,5.86
510060.SH,2024,242,0.0564,13.66
510060.SH,2025,243,0.02,4.85
510060.SH,2026,177,0.0061,1.08
160615.SZ,2009,162,0.0609,9.87
160615.SZ,2010,242,0.0079,1.91
160615.SZ,2011,240,0.0019,0.46
160615.SZ,2012,214,0.0005,0.1
160615.SZ,2013,211,0.0005,0.11
160615.SZ,2014,206,0.0012,0.24
160615.SZ,2015,234,0.0021,0.5
160615.SZ,2016,200,0.0001,0.03
160615.SZ,2017,211,0.0002,0.04
160615.SZ,2018,223,0.0001,0.03
160615.SZ,2019,217,0.0003,0.06
160615.SZ,2020,226,0.0004,0.08
160615.SZ,2021,234,0.0004,0.09
160615.SZ,2022,241,0.0004,0.11
160615.SZ,2023,220,0.0003,0.07
160615.SZ,2024,217,0.0005,0.12
160615.SZ,2025,231,0.0004,0.08
160615.SZ,2026,171,0.0003,0.06
510880.SH,2007,232,1.6794,389.61
510880.SH,2008,246,1.3182,324.27
510880.SH,2009,244,3.3675,821.67
510880.SH,2010,242,0.6428,155.55
510880.SH,2011,244,0.152,37.09
510880.SH,2012,243,0.0892,21.67
510880.SH,2013,238,0.1051,25.02
510880.SH,2014,245,0.0923,22.62
510880.SH,2015,244,1.0708,261.27
510880.SH,2016,244,0.0479,11.68
510880.SH,2017,244,0.1561,38.1
510880.SH,2018,243,0.1968,47.82
510880.SH,2019,244,0.2747,67.03
510880.SH,2020,243,0.8337,202.58
510880.SH,2021,243,2.7643,671.73
510880.SH,2022,242,2.8652,693.37
510880.SH,2023,242,2.4101,583.24
510880.SH,2024,242,4.5066,1090.59
510880.SH,2025,243,4.6891,1139.46
510880.SH,2026,177,6.3256,1119.64
159902.SZ,2006,79,0.3217,25.42
159902.SZ,2007,242,0.4815,116.51
159902.SZ,2008,246,0.5875,144.54
159902.SZ,2009,244,0.8749,213.47
159902.SZ,2010,242,1.825,441.65
159902.SZ,2011,244,1.0097,246.36
159902.SZ,2012,243,0.8558,207.96
159902.SZ,2013,238,1.1698,278.42
159902.SZ,2014,245,1.2417,304.22
159902.SZ,2015,244,5.6163,1370.39
159902.SZ,2016,244,2.042,498.25
159902.SZ,2017,244,0.3922,95.69
159902.SZ,2018,243,0.3567,86.69
159902.SZ,2019,244,0.5913,144.27
159902.SZ,2020,243,0.4911,119.34
159902.SZ,2021,243,0.2049,49.78
159902.SZ,2022,242,0.0649,15.71
159902.SZ,2023,242,0.1055,25.53
159902.SZ,2024,242,0.1205,29.16
159902.SZ,2025,243,0.0905,22.0
159902.SZ,2026,177,0.0994,17.6
510180.SH,2006,157,0.092,14.44
510180.SH,2007,242,0.1945,47.07
510180.SH,2008,246,0.2711,66.7
510180.SH,2009,242,1.3335,322.7
510180.SH,2010,242,3.597,870.46
510180.SH,2011,244,2.694,657.33
510180.SH,2012,243,2.2577,548.63
510180.SH,2013,236,2.2771,537.38
510180.SH,2014,245,2.9784,729.72
510180.SH,2015,244,11.7707,2872.05
510180.SH,2016,244,0.2617,63.86
510180.SH,2017,244,0.2882,70.31
510180.SH,2018,243,0.4357,105.86
510180.SH,2019,244,0.7356,179.49
510180.SH,2020,243,0.7765,188.69
510180.SH,2021,243,0.6954,168.99
510180.SH,2022,242,0.7898,191.13
510180.SH,2023,242,0.9811,237.43
510180.SH,2024,242,0.774,187.32
510180.SH,2025,243,0.7314,177.74
510180.SH,2026,177,1.0399,184.07
159901.SZ,2006,170,0.3974,67.56
159901.SZ,2007,242,0.9519,230.36
159901.SZ,2008,246,1.1991,294.97
159901.SZ,2009,244,6.8848,1679.9
159901.SZ,2010,241,6.9712,1680.05
159901.SZ,2011,244,4.6893,1144.2
159901.SZ,2012,243,4.251,1032.99
159901.SZ,2013,238,4.1708,992.65
159901.SZ,2014,244,2.4399,595.33
159901.SZ,2015,244,9.2073,2246.59
159901.SZ,2016,244,0.3051,74.44
159901.SZ,2017,244,0.2898,70.72
159901.SZ,2018,243,0.6426,156.15
159901.SZ,2019,244,2.0662,504.16
159901.SZ,2020,243,1.7019,413.57
159901.SZ,2021,242,1.5539,376.04
159901.SZ,2022,242,0.8059,195.03
159901.SZ,2023,242,1.2828,310.43
159901.SZ,2024,242,1.4899,360.57
159901.SZ,2025,243,1.592,386.87
159901.SZ,2026,177,3.3194,587.53
160706.SZ,2005,55,0.0103,0.57
160706.SZ,2006,239,0.0083,1.99
160706.SZ,2007,242,0.4979,120.49
160706.SZ,2008,246,0.4273,105.12
160706.SZ,2009,244,0.6109,149.05
160706.SZ,2010,242,0.4463,108.0
160706.SZ,2011,244,0.2842,69.34
160706.SZ,2012,228,0.2011,45.85
160706.SZ,2013,238,0.1108,26.37
160706.SZ,2014,245,0.0971,23.79
160706.SZ,2015,244,0.2367,57.76
160706.SZ,2016,244,0.0317,7.73
160706.SZ,2017,244,0.0234,5.7
160706.SZ,2018,243,0.028,6.81
160706.SZ,2019,244,0.0409,9.99
160706.SZ,2020,243,0.0459,11.16
160706.SZ,2021,243,0.0273,6.64
160706.SZ,2022,242,0.0158,3.81
160706.SZ,2023,242,0.0139,3.36
160706.SZ,2024,242,0.0263,6.38
160706.SZ,2025,243,0.0203,4.92
160706.SZ,2026,177,0.0181,3.21
510050.SH,2005,213,1.9761,420.92
510050.SH,2006,241,0.965,232.55
510050.SH,2007,242,3.1449,761.06
510050.SH,2008,246,9.5379,2346.33
510050.SH,2009,244,18.4967,4513.19
510050.SH,2010,242,11.8314,2863.2
510050.SH,2011,244,6.3549,1550.61
510050.SH,2012,243,4.9333,1198.8
510050.SH,2013,238,7.6137,1812.06
510050.SH,2014,245,8.9896,2202.45
510050.SH,2015,244,36.262,8847.93
510050.SH,2016,244,5.455,1331.02
510050.SH,2017,244,8.2574,2014.81
510050.SH,2018,243,17.6952,4299.93
510050.SH,2019,244,20.0742,4898.1
510050.SH,2020,243,15.6925,3813.28
510050.SH,2021,243,20.3868,4954.0
510050.SH,2022,242,19.6073,4744.97
510050.SH,2023,242,18.4556,4466.26
510050.SH,2024,242,28.3077,6850.45
510050.SH,2025,243,22.049,5357.91
510050.SH,2026,177,29.2499,5177.24
560890.SH,2024,68,0.122,8.3
560890.SH,2025,243,0.0416,10.1
560890.SH,2026,29,0.0094,0.27
159579.SZ,2024,111,0.0257,2.86
159579.SZ,2025,42,0.0024,0.1
562260.SH,2024,160,0.0353,5.65
562260.SH,2025,110,0.0084,0.92
159693.SZ,2023,12,0.2412,2.89
159693.SZ,2024,97,0.0299,2.9
159522.SZ,2023,55,0.1272,6.99
159522.SZ,2024,153,0.0259,3.96
159503.SZ,2023,111,0.0904,10.03
159503.SZ,2024,126,0.0751,9.47
560960.SH,2023,234,0.1116,26.11
560960.SH,2024,242,0.1256,30.41
560960.SH,2025,71,0.0732,5.2
159683.SZ,2023,238,0.0988,23.52
159683.SZ,2024,242,0.0457,11.05
159683.SZ,2025,3,0.0302,0.09
561710.SH,2022,26,0.1426,3.71
561710.SH,2023,242,0.0486,11.76
561710.SH,2024,136,0.0319,4.33
159646.SZ,2022,89,0.1313,11.69
159646.SZ,2023,242,0.0363,8.77
159646.SZ,2024,96,0.0201,1.93
561150.SH,2022,66,0.1061,7.0
560650.SH,2022,129,0.0837,10.8
560650.SH,2023,242,0.0359,8.68
560650.SH,2024,240,0.0078,1.88
560650.SH,2025,243,0.0056,1.37
560650.SH,2026,117,0.007,0.82
517760.SH,2022,173,0.0407,7.04
517760.SH,2023,241,0.0155,3.73
517760.SH,2024,51,0.0041,0.21
159833.SZ,2022,187,0.0331,6.19
159833.SZ,2023,96,0.0158,1.51
517780.SH,2022,191,0.0304,5.81
517780.SH,2023,13,0.0017,0.02
513960.SH,2022,194,0.3588,69.62
513960.SH,2023,242,0.3196,77.35
513960.SH,2024,168,0.052,8.73
560600.SH,2022,197,0.0251,4.94
560600.SH,2023,203,0.0085,1.73
517500.SH,2022,197,0.0484,9.54
517500.SH,2023,208,0.0396,8.24
159832.SZ,2022,183,0.0276,5.05
159832.SZ,2023,51,0.0161,0.82
159769.SZ,2022,205,0.0265,5.44
159769.SZ,2023,242,0.0122,2.94
159769.SZ,2024,119,0.0237,2.82
517270.SH,2022,236,0.0551,13.0
517270.SH,2023,242,0.0159,3.84
517270.SH,2024,36,0.0078,0.28
516690.SH,2021,9,0.1918,1.73
516690.SH,2022,242,0.0327,7.91
516690.SH,2023,242,0.0229,5.53
516690.SH,2024,102,0.038,3.87
159789.SZ,2021,10,0.2142,2.14
159789.SZ,2022,242,0.0189,4.58
159789.SZ,2023,189,0.0232,4.38
517960.SH,2021,7,0.0046,0.03
517960.SH,2022,242,0.042,10.17
517960.SH,2023,238,0.0058,1.39
517960.SH,2024,119,0.0096,1.14
517280.SH,2021,21,0.2637,5.54
517280.SH,2022,242,0.151,36.53
517280.SH,2023,242,0.1417,34.29
517280.SH,2024,122,0.0726,8.85
159853.SZ,2021,56,0.0864,4.84
159853.SZ,2022,242,0.0264,6.39
159853.SZ,2023,217,0.0487,10.56
560000.SH,2021,62,0.0762,4.72
560000.SH,2022,242,0.0366,8.87
560000.SH,2023,242,0.022,5.34
560000.SH,2024,242,0.0065,1.57
560000.SH,2025,243,0.0044,1.07
560000.SH,2026,77,0.006,0.46
159733.SZ,2021,63,0.1733,10.92
159733.SZ,2022,242,0.059,14.29
159733.SZ,2023,241,0.0441,10.63
159733.SZ,2024,33,0.0452,1.49
159846.SZ,2021,89,0.0399,3.55
159710.SZ,2021,98,0.0451,4.42
159710.SZ,2022,242,0.0086,2.08
159710.SZ,2023,242,0.0078,1.89
159710.SZ,2024,12,0.0401,0.48
516870.SH,2021,78,0.1106,8.63
516400.SH,2021,112,0.028,3.14
159897.SZ,2021,133,0.0473,6.29
159897.SZ,2022,82,0.0087,0.71
516480.SH,2021,138,0.0917,12.65
516480.SH,2022,242,0.0358,8.67
516480.SH,2023,242,0.0036,0.87
516480.SH,2024,242,0.0051,1.22
516480.SH,2025,142,0.004,0.57
159702.SZ,2021,156,0.0358,5.59
159702.SZ,2022,212,0.0101,2.14
517060.SH,2021,189,0.0238,4.5
517060.SH,2022,26,0.0328,0.85
516680.SH,2021,203,0.0574,11.65
516680.SH,2022,181,0.0156,2.83
510860.SH,2021,232,0.013,3.03
511000.SH,2020,46,0.0012,0.06
511000.SH,2021,37,0.0003,0.01
159823.SZ,2020,50,0.1773,8.87
159823.SZ,2021,243,0.0785,19.09
159823.SZ,2022,242,0.0202,4.9
159823.SZ,2023,242,0.0137,3.31
159823.SZ,2024,147,0.0128,1.88
515500.SH,2020,69,0.067,4.62
515500.SH,2021,243,0.0155,3.77
515500.SH,2022,234,0.0168,3.94
515500.SH,2023,16,0.0101,0.16
159815.SZ,2020,92,0.0485,4.46
159815.SZ,2021,242,0.0051,1.23
159815.SZ,2022,239,0.0028,0.66
159815.SZ,2023,71,0.0155,1.1
512350.SH,2020,75,0.019,1.42
